@relation TrainingsetAROUSALeVALENZA

@attribute Gender {m,f}
@attribute PitchMin numeric
@attribute PitchMed numeric
@attribute PitchMax numeric
@attribute PitchMinMaxDiffLog numeric
@attribute PitchMinLog numeric
@attribute PitchMedLog numeric
@attribute PitchMaxLog numeric
@attribute PitchDevSta numeric
@attribute PitchSlope numeric
@attribute EnergyMin numeric
@attribute EnergyMed numeric
@attribute EnergyMax numeric
@attribute EnergyMinMaxDiff numeric
@attribute EnergyDevSta numeric
@attribute SpectrumCentralMoment numeric
@attribute SpectrumDevSta numeric
@attribute SpectrumGravityCentre numeric
@attribute SpectrumKurtosis numeric
@attribute SpectrumSkewness numeric
@attribute HarmonicityDevSta numeric
@attribute HarmonicityMax numeric
@attribute HarmonicityMed numeric
@attribute HarmonicityMin numeric
@attribute Arousal {High,Medium,Low}
@attribute Valenza {VeryNeg,Neutral,Positive,Negative}

@data
f,213.69439,294.62841,398.7716,185.07785,213.69439,292.72083,398.77224,34.23892,303.03229,36.35513,64.43812,82.38722,46.032093,11.84171,1026103335.79837,687.03944,1039.77222,25.76543,3.16407,4.39053,39.35406,13.5226,-226.61232,High,Positive
f,207.84305,242.33517,306.17851,98.334564,207.84393,240.83524,306.17851,27.63526,132.59438,34.00709,61.03273,79.53752,45.53043,13.01011,2645214691.34125,699.10268,900.81117,92.86057,7.74173,5.36216,42.88119,15.87354,-227.03878,Low,Negative
f,178.41163,222.91685,318.17589,139.76433,178.41164,219.80718,318.17595,38.87203,354.67755,33.7687,62.5696,90.98787,57.21917,17.24056,6427405972.49046,1408.32312,2044.95186,11.40335,2.30106,5.13546,38.55917,4.43195,-226.52624,High,VeryNeg
f,156.59118,191.82708,296.09822,139.48444,156.62353,188.33038,296.10796,40.13772,235.39616,34.02784,54.77115,81.12927,47.101433,13.19719,9556210047.98558,1406.44098,1482.73517,17.29105,3.43496,4.15464,37.44711,6.09738,-226.48285,Medium,Neutral
f,308.31164,360.30636,513.55901,205.24716,308.31186,358.01771,513.55901,41.96079,441.4533,35.40918,63.97312,84.53387,49.124687,14.44957,1612972091.68295,640.25079,1043.84821,65.63071,6.14577,4.95398,49.01719,14.73371,-227.70783,High,Positive
f,217.24876,259.72079,335.8186,118.56885,217.24975,257.09963,335.8186,37.8849,198.90109,36.9743,66.86819,87.91163,50.93733,13.72039,7128427986.19246,1180.1663,1085.78715,24.2333,4.33675,7.65468,37.12059,12.99525,-227.46032,Low,Negative
f,170.11756,247.83935,348.25778,178.14076,170.11757,241.98296,348.25834,54.12899,447.89088,35.7411,58.63787,90.24284,54.501743,19.95411,2043417256.08884,881.99106,1328.00306,16.33866,2.97827,3.87102,34.42605,5.91533,-226.06276,High,VeryNeg
f,166.97051,213.68565,260.80486,93.83322,166.97168,211.91936,260.8049,27.56376,236.87495,34.72138,50.53208,70.68684,35.965458,12.1561,1238095520.32672,720.77905,1046.04129,24.12109,3.30634,4.23302,42.99398,9.32439,-227.07993,Medium,Neutral
f,249.27087,308.66932,385.39788,136.13324,249.27087,305.3713,385.40411,45.54454,278.30737,34.61359,59.6805,81.08028,46.466686,15.58644,291545099.71194,465.24995,1227.19742,29.78395,2.89499,2.84161,46.58022,14.38539,-226.93176,High,Positive
f,83.60264,184.94607,278.87774,195.27625,83.60264,168.79662,278.87889,70.40521,217.04496,34.31865,55.38027,69.64533,35.326683,10.6921,867168729.67196,574.09457,1006.62352,56.50985,4.58304,3.81292,18.93851,10.67227,-226.14219,Low,Negative
f,162.52324,248.14452,338.39407,175.87079,162.52329,243.24411,338.39408,50.04547,418.05733,36.62067,61.95548,87.74682,51.12615,17.34592,3157317044.64772,1223.43307,1752.32656,4.23946,1.72416,2.86491,14.8248,6.21709,-225.96281,High,VeryNeg
f,153.94408,224.28957,524.56764,370.62354,153.94409,212.80523,524.56764,87.1632,1173.34885,35.21778,47.08719,67.09378,31876,10.92083,2630537451.56945,1006.83986,1176.65325,13.38328,2.57729,3.69968,40.97002,6.14891,-226.65766,Medium,Neutral
f,214.9856,311.40936,423.6064,208.62305,214.9856,306.27434,423.60863,56.87865,427.6451,39.24769,68.06057,82.61433,43.36664,12.43722,749255883.89175,532.90673,1223.78594,46.53487,4.95081,3.85776,33.16298,13.04705,-226.53681,High,Positive
f,175.68873,198.93664,232.98831,57.299347,175.68896,198.44609,232.98831,14.34084,121.98466,36.76545,57.40235,73.73688,36.971428,11.07025,1176199353.74634,570142,749.98595,85.13034,6.34646,6.80536,24.8529,15.88515,-226.12259,Low,Negative
f,161.74229,272.7826,360.0229,198.27687,161.74605,266.08986,360.02291,57.75945,495.70212,35.51271,64474,93.0582,57.545486,22.61946,5092163644.7098,1124.37317,1501.72612,22.76323,3.58237,3.88317,15.06174,6.51234,-225.70989,High,VeryNeg
f,156.2866,202.18205,273.67257,117.38573,156.28688,198.89836,273.67262,37.29239,243.84714,36.18774,55.12604,73.68057,37.492832,12.99093,1234038945.75897,682.08037,1013.11444,35.58341,3.88886,4.19446,40.20256,10.0243,-226.7387,Medium,Neutral
f,225.44966,300942,409.09125,183.65543,225.44983,296.15075,409.10526,54.4774,337.2301,37.25696,67.4278,87.68873,50.431767,16.37598,363790810.65407,464.31178,1034.96647,30.42002,3.63432,4.7401,23.95414,15.33426,-226.5782,High,Positive
f,82.92796,204.98562,298.67021,211.7995,86.87075,195.50824,298.67025,55.30455,314.23717,35.67061,56.53482,72.77374,37.103134,11.77716,553462477.04468,478.28716,859.28697,81.61239,5.0585,3.8125,21.72489,12.80574,-226.38528,Low,Negative
f,155.5313,266.39074,355.59734,200.0663,155.5313,260.55618,355.5976,53.96521,486.74866,36.92731,72.38299,92.41084,55.483532,18.1648,5818878737.7875,1229.36147,1498.46115,16.43906,3.13185,4.68339,29.81574,6.65876,-225.72329,High,VeryNeg
f,161.82399,208.01029,270.11335,108.29147,161.82465,205.80099,270.11611,30.5459,224.44544,35.86037,55.32475,79.41265,43.55228,13.31213,2980616160.11848,852.3442,1107.41032,39.16216,4.8135,3.77709,39.6207,11.41441,-226.66587,Medium,Neutral
f,243.46612,338.18412,534.56488,299.6079,243.88967,335.76154,543.49754,40.98375,504.96082,36.06287,67.21813,86.10521,50.04234,14.13001,834180763.56839,525.28435,1009.90739,70.18309,5.75542,5.10809,40.6091,16.37148,-226.97656,High,Positive
f,182.03772,218.44855,265.90002,83.818695,182.08176,217.62552,265.90045,19.23364,155.19683,35.77232,56.28358,72.8739,37.10158,11.45956,1257425406.72677,581.6008,773.08372,78.29154,6.39157,4.84836,37.69073,14.09349,-226.46152,Low,Negative
f,158.74175,224.49941,318.97771,160.24023,158.74179,217.86994,318.98203,55.31273,295.28661,43.26439,64.9777,92.66466,49.40027,18.32699,3652297885.24942,932.53625,1459.05562,37.98193,4.5037,4.86315,29.80098,7.82551,-226.36332,High,VeryNeg
f,186.97031,211.02598,285.3258,98.35675,186.97031,209.55463,285.32707,26.4547,234.59076,43.58813,58.00094,83.03911,39.450977,12.51859,367024960.38295,370.38992,1091.82687,144.16294,7.22301,4.84741,19.03298,10.99167,-226.48477,Medium,Neutral
f,201.47745,265.9107,404.49219,203.01466,201.47752,258.72632,404.49219,63.56047,326.20232,43.3949,64.11179,89.38849,45.993587,14.90585,502515131.47748,435.67643,1192.16447,97.47371,6.07655,5.34908,31.47066,12.49157,-226.45371,High,Positive
f,81.42267,202.20171,251.06094,165.73486,85.32614,196.44138,251061,41.29051,256.04526,43.46676,58.5249,80.14329,36.67653,11.82721,607948910.44222,464.42728,999.55213,81.75598,6.06895,3.14473,33.12527,12.43606,-226.80173,Low,Negative
f,164.14996,251.48214,377.62067,213.47095,164.14996,244.83904,377.6209,58.25298,403.12497,35.46118,68.12758,90.62253,55.161346,18.56781,4036338855.92112,1068.7059,1517.27456,18.94312,3.30684,4.26008,34.8806,7.69465,-225.82671,High,VeryNeg
f,161.48238,199.83159,256.96016,95.47891,161.48255,197.16857,256.96145,33.24682,155.16302,34.7612,49.17103,75.32178,40.560577,11.43886,2454055246.82377,757.46178,1097931,55.26368,5.6468,3.56351,34.9432,9.09332,-226.35223,Medium,Neutral
f,221.83203,307.92885,544.44822,322.6233,221.83294,301.47501,544.45626,66.03393,559.40589,35.89557,61.47346,81.6848,45.78923,15.23921,1035128089.6218,587.76514,1038.64512,54.6408,5.0978,4.52261,42.32144,14.44117,-226.93706,High,Positive
f,178.50138,210.3589,290.54749,112.04636,178.5014,208.40852,290.54776,29.99821,182.75957,35954,56.13106,80.0969,44.142902,13.61883,3106509601.54333,758.78128,885.77505,73.17599,7.11087,4.77281,22.21252,11.80322,-226.78014,Low,Negative
f,164.06814,244.86877,336.00937,171.94157,164.0685,240.35696,336.01007,46.36353,255.71564,34.78465,55.33462,91.7607,56.976048,19.9579,2117555386.19925,1241.71628,1712.92549,2.58475,1.10603,4.60898,36.66305,6.96416,-226.31438,High,VeryNeg
f,160.10413,196551,249.63924,89.53531,160.10413,195.04764,249.63943,24.8509,207.63071,35.43079,47.58085,71.30007,35.86928,11.50379,2175678712.35774,1104.89327,1483.9727,7.4686,1613,3.81861,35.81003,7.97686,-226.40078,Medium,Neutral
f,202.67651,290.88134,377.88599,175.20935,202.67663,286.5263,377.88599,48.88138,283.73993,35.4547,56.96252,74.3986,38.943897,12.95438,1760016721.2968,963.60413,1299.40813,8.04713,1.96707,5.00046,36.46951,11.12256,-226.30918,High,Positive
f,195.74971,222.92318,263.87258,68.11932,195.75391,222.64713,263.87323,11.36219,110.77584,35.14659,58.03816,76.51742,41.370827,12.51564,768526546.5307,642.34532,973.18752,22.02017,2.8997,4.56507,25.88222,15.21744,-226.60725,Low,Negative
f,153.66026,235.41601,287.69255,134.03082,153.66214,232.46941,287.69295,35.69815,433.79837,37.4654,64.62748,90.23044,52.765038,18.70907,4083056572.41225,1311.87765,2050.13013,9417,1.80845,4.39593,29.84406,5.67161,-225.99006,High,VeryNeg
f,185.20685,197.05057,228.8223,43.613586,185.20871,196.80947,228.8223,10.03443,125.99012,36.33314,54.50818,77.25398,40.92084,12.95845,1262574998.13796,964.67835,1445.59791,4.18196,1.4064,4.02776,37.53534,11.01215,-226.57589,Medium,Neutral
f,234.29787,322.74687,402.9889,168.69089,234298,318.72692,402.9889,49.7419,345.34405,35.97628,62.31743,86.95209,50.975807,17.15931,1200697391.66053,952.56371,1648.65191,4.3516,1.38916,5.50021,43.89029,11.96411,-227.13943,High,Positive
f,171.04879,200.15933,227.4611,56.412308,171.04879,199.94974,227.4611,9.11415,124.31546,35.60547,59.38023,76.20382,40.59835,11.73429,443666164.12225,497.29886,853.2987,41.09661,3.60748,4.93617,25.09194,15.33294,-226.9262,Low,Negative
f,152.66237,223.84604,441.15212,292.52466,152.66397,219.67394,445.18863,44.68105,409.16697,36.13817,63.96649,91.54347,55.405304,16.85983,4271737123.26112,1189.35689,1672.75197,11.93833,2.53903,3.94561,36.50876,6.36673,-226.33912,High,VeryNeg
f,153.46555,224.54396,577.82769,424.36053,153.46715,216.22564,577.82769,72.53049,498.08191,35.56488,54.78248,81.65685,46.091972,13.24792,1679729712.61899,755.42409,1204.39751,30.72137,3.89643,4.05919,42.72051,10.24942,-227.08205,Medium,Neutral
f,203.16444,324.57303,460.4392,257.28015,203.16445,317.82611,460.44461,64.77544,440.07694,36.7287,67.95406,87.43319,50.70449,12.30171,1095331887.77992,712.29638,1207.68965,18.37561,3.03084,4.51704,41.66576,12.13497,-226.99638,High,Positive
f,174.7419,206.83137,260.73115,85.99762,174.74207,206.09258,260.73969,17.56038,106.93678,35.64078,58.90284,81.87792,46.23714,12.4267,670046790.39671,489.44812,965.84981,89.19091,5.71459,5.4385,41.01186,16.00862,-226.94806,Low,Negative
f,163.9111,236.8602,283.06215,119.147705,163.91711,234.79953,283.06481,30.25387,312.46599,35.29718,65.23798,90.93207,55.634888,17.56216,2694829735.88315,1039.56671,1627.34711,12.06337,2.39869,3.69989,31.54106,7.82566,-225.74035,High,VeryNeg
f,187.91722,207.00784,254.45872,66.542404,187.91722,206.19064,254.45962,19.21686,151.94979,35.19982,51.2952,75.38379,40.183968,14.00913,1183105563.57765,895.63127,1477.86924,5.69059,1.64678,4.60555,27.34411,9.34036,-225.94331,Medium,Neutral
f,221.67166,313.87547,360.64837,138.97504,221.67401,311.56318,360.64906,37.02624,286.03361,35.79303,67.78127,87.56165,51.768623,16.34971,761954692.41885,726.2152,1395.66226,7.76538,1.98945,5.12388,38.82119,13.60278,-226.55846,High,Positive
f,106.6999,222.26218,250.28788,143.58798,106.6999,221.69453,250.28788,14.58518,238.10938,34.77728,57.20821,75.08114,40.30386,13.96676,447507549.62009,475.31953,904.05661,45.79666,4.16719,5.18674,29.93236,17.99623,-226.77046,Low,Negative
f,167.51208,234.68511,282.92815,115.41606,167.51216,232.2085,282.92822,32.93743,242.62911,35.25661,61.58958,87.53162,52.275005,18.25083,2481558783.49263,1269.31386,1936.08694,4.01111,1.21344,6.66165,38.15915,8.50735,-227.14043,High,VeryNeg
f,157.55222,193.50575,282.45534,124.90292,157.55243,191.44558,282.45534,30.05359,221.19478,35.3712,46.06423,69.82673,34.45553,10.26586,1788316114.9831,1231.75058,1802.77595,3.12647,0.95692,4.48277,29.15924,6.20041,-226.29953,Medium,Neutral
f,206.8311,299.89285,370.18319,163.3483,206.83593,295.69208,370.18424,48.60978,233.07646,36.71065,64.58099,84.07721,47.366558,13.8611,2325446989.13231,1084.40005,1464.85278,5.40888,1.82363,5.73015,32.09635,13.21033,-227.66553,High,Positive
f,83.83345,192.50399,220.53815,132.7803,87.75784,191.29025,220.53815,18.3049,127.22071,35.63376,55.50862,68.36712,32.73336,10.17454,1739420884.7999,707.59645,794.90301,43.81407,4.90962,5.48042,26.19886,15.17497,-226.70001,Low,Negative
f,161.77527,239.06011,316.93687,155.1616,161.77528,234251,316.93688,47.06312,234.22416,35.86959,59.99026,89.1257,53.25611,18.14309,3201640902.21748,1329.05055,1811.40745,4.75145,1.36379,4.70521,33.50572,6.07887,-226.0029,High,VeryNeg
f,161.55213,213.24303,281.7792,120.22716,161.55214,209.40989,281.7793,41.00301,212.6492,35.78981,51.65376,73.90962,38.119812,11.67001,5198490733.37136,1213.86348,1191.33818,12.80063,2.90648,5.0592,39.49736,9246,-226.27086,Medium,Neutral
f,220.06395,300.71419,374.52754,154.4636,220064,297.1463,374.52758,44.90496,271.49922,35.87321,61.74006,79.46998,43.596767,13.11311,1129601269.51631,756.21643,1239.54943,15.51327,2.61208,5.70654,41.39696,15.0973,-226.57882,High,Positive
f,177.52056,208.63931,273.44823,95.92648,177.52176,207.48586,273.44823,22.27759,142.37586,35.1242,50954,71.24087,36.11667,11.10151,2881545752.84721,923.22034,1050.70029,23.81884,3.66192,5.08891,37.52821,11.54668,-226.40464,Low,Negative
f,159.25426,233.98704,298.40665,139.15254,159.25426,230.42362,298.4068,39.80085,303.16622,35.42901,66.73114,90.16466,54.73565,17.99861,3646402968.48949,1208.9897,1677.94496,9.69214,2.06346,4.17021,31.46745,6.58009,-226.07846,High,VeryNeg
f,159.01066,194.16118,239.13938,80.12311,159.01728,192.75098,239.14038,23.7879,125.46832,35.61153,55.70547,78.32756,42.71603,12.29923,2618949462.62359,1001.27464,1351.16803,12.82009,2.60896,3.87895,35.81911,10.15336,-226.31421,Medium,Neutral
f,269.76659,348.53943,421.13625,151.36966,269.76659,345.60787,421.13625,44.27569,298.34513,35.94494,64.0487,84.13091,48.185974,13.34486,549223603.84694,551.20118,1165.83856,29.03514,3.27958,4.40549,38.57003,16.62431,-226.72247,High,Positive
f,174.65355,197.57378,224.73117,50.077576,174.65359,197.15782,224.73117,12.83756,110.73581,35.38561,56.69952,71.42163,36.036022,9.91429,859270545.22218,500.36387,775.12125,94.80366,6.85918,4.43029,39.18606,16.66558,-226.60575,Low,Negative
f,152.51156,230.57724,362.4744,209.9718,152.51184,222.19128,362.48365,63.94431,359.3021,43.7657,65.0069,85.94534,42.17964,14.25408,2533905779.23954,993.08372,1517.58707,12.79612,2.58722,4.7259,32.39711,5.38163,-226.27132,High,VeryNeg
f,160.29246,208.50842,550.18771,390.87372,160.30023,202.15643,551.17397,61.16431,460.7828,43.81314,55.03455,70.43468,26.621536,8.17736,6208563475.36892,1222.37458,1189.40749,16.37498,3.39921,3.8005,32.28108,6.43581,-225.93271,Medium,Neutral
f,216.16749,288.34379,448.61118,232.44907,216.16827,281.91142,448.61734,63701,429.12323,43.9069,63.72843,86.71871,42.811813,13.23771,551381876.26212,512.33026,1301.67553,53.39357,4.10018,4.28075,41.16392,12.41058,-226.86834,High,Positive
f,202.15727,267.55103,597.34069,395.48196,202.15836,254.18098,597.64032,103.21017,674.39176,43.35045,56.57454,74.1231,30.772652,8.64925,3379656732.63191,877.15596,923.51762,35.15005,5.00774,5.16809,26.7076,10.09802,-226.41801,Low,Negative
f,157.11327,259.12995,429.79035,272.71686,157.11356,247.85318,429.83042,78.52754,505.19623,43.0206,65.4267,91.39895,48.37835,14.62691,3688601698.87405,1099.71482,1459.40335,13.14242,2.77346,4.71841,30686,5.96252,-226.26998,High,VeryNeg
f,163.2686,222.40734,309.83495,146.56636,163.2686,218969,309.83495,39.4301,306.64506,43.2365,53.89791,76.62606,33.38956,8.43072,8607864409.22707,1159.06641,1135.89027,37.71845,5.52803,4.42962,35.06146,6.80208,-226.14803,Medium,Neutral
f,224.35902,270.60502,372.76246,148.40332,224.35913,268.35202,372.76246,35.99796,305.40662,44.21716,63.4344,81.12266,36.9055,10.6513,2017109379.37062,814.84293,1013.55689,28.21486,3.72827,4.64357,39.67802,13.37493,-226.69474,High,Positive
f,184.79357,233.51928,583.75377,398.9577,184.79609,229.90743,583.75377,48.78856,371.54941,43.71897,58.15161,73.12116,29.402191,8.36397,26024037803.270328,1783.73747,1059.59884,21.32971,4.58545,4.41665,22.41481,10.99785,-226.33795,Low,Negative
f,157.3838,249.42551,412.17236,254.78891,157.38382,243.79907,412.17273,55.33381,525.24265,43.20421,66.61443,89.02796,45.823753,14.09605,3111352144.05687,912.16076,1186.48627,28.12485,4.09954,4.09413,40.58538,6.42467,-226.75612,High,VeryNeg
f,84.74416,227.05142,505.78778,421.0426,84.74517,216.51182,505.78778,65.9267,603.06816,43.17684,57.35816,83.37583,40.19899,9.53044,2799410439.85623,695.09038,941.85887,96.53951,8.33571,4.75997,35.35594,9.80819,-226.88564,Medium,Neutral
f,194.16659,313.19934,523.54522,329.37863,194.1666,305.39591,523.54522,70.89,552.86676,43.20006,61.95074,84.39056,41.190495,11.16201,1147883360.82297,522.27513,986.61386,120.72997,8.05749,4.24326,44.71211,10.30031,-227.2249,High,Positive
f,83.21031,231.19545,491.87748,404.77188,87.10559,221.64661,491.87748,59.75104,491.77936,36.63201,53.43703,72.71763,36.085617,10.26199,8075184057.45819,1096.23675,963.10668,44.95177,6.1297,6.01706,32.36451,9.7872,-226.78407,Low,Negative
f,157.58123,256.89409,405.76454,248.18289,157.58216,245.56329,405.76503,79.32138,503.12117,35.29283,55.10662,84.79441,49.50158,16.99333,32979211153.86934,2332.9188,2109.88489,6.71586,2.59742,4172,28.70639,4.8946,-226.52007,High,VeryNeg
f,86.30949,201.32265,372.22252,285.9131,86.30949,191.03377,372.22257,65.82905,432.58365,36.66456,53.64234,71.52048,34.85592,10.20331,25494042849.412552,1911.45681,1351.81405,14.75943,3.65044,4.41337,35.24205,5.83467,-226.0696,Medium,Neutral
f,205.96966,297.75443,468449,262.4793,205.96968,289.95781,468449,69.87251,434.36725,37.10249,59.11823,76.59501,39.49252,11.47804,6170887740.29854,1094.2375,1125.18663,30.86501,4.70991,4.28444,44.31372,10.78435,-227.11948,High,Positive
f,197.22134,228.00739,301.55374,104.3324,197.22134,226.65678,301.55374,25.36438,197.46393,34.79857,53.51313,69.76022,34.961655,10.06142,13675944283.97565,1467.28416,1055.59752,21.35388,4.32927,6.57155,23.26541,11.11068,-226.41539,Low,Negative
f,168.14142,222.39426,354.30333,186.16185,168.14149,218.1673,354.30333,45.07216,365.47247,35.09676,62.16,85.96545,50.868687,17.08678,3681916445.87635,1133.74082,1456.34266,9.98806,2.52658,3.08556,30.81843,6.92631,-225.96236,High,VeryNeg
f,130.30818,205.91156,321.51555,191.20718,130.30838,200.75882,321.51555,47.00868,531.25849,36.15556,47.71761,67.18715,31.03159,10.03679,15149939453.54832,1608.48723,1215.75295,13.74159,3.64047,5.46221,31.94316,6.58552,-226.2402,Medium,Neutral
f,212.77006,268.42469,377.48286,164.71277,212.77008,264.48629,377.48286,47.77492,317.2895,35.17864,56.46963,77.71966,42.54102,12.14587,3920076318.97265,842.35184,1113.95674,56.2897,6.55864,4.28934,29.51371,11.58185,-226.97516,High,Positive
f,209.17128,248.29647,316.70906,107.65349,209.17128,246.73837,316.82476,28.45462,243.43998,35.02667,54.52045,71.15387,36.1272,11.66475,3295270218572.000256,852.18132,906.16495,40.66287,5.3247,4.74663,24.77859,13.05704,-226.44721,Low,Negative
f,178.14322,242.68125,345.5693,167.42607,178.14323,238.4895,345.56932,46.0973,409.88748,34.53167,58.86693,91.96721,57.43554,17.19599,3594956321.55509,1162.17856,1768.31667,11.74343,2.29021,4.81419,29.24731,7.0433,-226.23016,High,VeryNeg
f,87.44442,170.37031,231.81797,144.37354,87.44446,160.52547,231.81799,52.53154,139.39299,34.86614,47.73868,67.58036,32.714222,8.10558,9516567999.71905,1283.34131,928.82887,26.31175,4.5025,4.33433,22.42869,8.30915,-226.00833,Medium,Neutral
f,200.15464,289.57736,435.07378,234.94066,200.15477,282.17046,435.09543,66.7642,388.80417,35.06226,59.16406,78.48353,43.42127,12.72225,3627132062.22859,914.8153,1159.93855,37.61145,4.73765,5.5934,30.68392,12.04569,-226.72045,High,Positive
f,187.54768,220.01085,273.59261,86.044785,187.54783,218.94771,273.59261,22.18874,161.55345,35.42628,48.7051,69.84957,34.42329,10.2983,10427222047.94555,1413.21841,975.42031,17.1519,3.69437,4.6636,37.57372,10.5364,-226.21087,Low,Negative
